"id","profileName","text","date","title","rating","images","helpful","variant:"
"R27VNJ5YC9AA8N","Nanc","Does not cover odors bad litter don't recommend..fresh step is 100 percent better","Revisado en los Estados Unidos el 12 de diciembre de 2021","No good","1.0 de 5 estrellas","","0",
"RSHSREOISEXG3","Debi Phillips","Works great","Revisado en los Estados Unidos el 11 de diciembre de 2021","Works great","5.0 de 5 estrellas","","0",
"RL0A5B9VG0MVF","Valerie Byrn","Tested this product along with several others. It clumped the best and those clumps stayed together. We have six cats so they were thrilled when we could scoop it all.","Revisado en los Estados Unidos el 10 de diciembre de 2021","Preferred this brand in a side-by-side trial","5.0 de 5 estrellas","","0",
"R19M89ZSTPVNN8","Amazon Customer","We use it for our cat. It is the best litter, easy to keep it clean.","Revisado en los Estados Unidos el 9 de diciembre de 2021","It is the best!","5.0 de 5 estrellas","","0",
"R39IGP6LMVZPVL","klassact","I have tried various brand kitty litter's in the past however I like Scoop Away the best.It smells good, clumps well and I like that it comes in 4 individual packages of 10 lbs each so I can pick each one easily rather than one 40 lb package.My cat loves it which is the most important.It's a winner!","Revisado en los Estados Unidos el 4 de diciembre de 2021","Always a great choice!","5.0 de 5 estrellas","","0",
"R1H6EHV94FH9F2","Susan Stanfill","This litter did not last long at all for my cats. I was hoping to find a cheap scoopable litter that my 3 cats could use for atleast a couple weeke with regular nightly scooping., But this litter was all used up very fast.. Dont waste your money.","Revisado en los Estados Unidos el 2 de diciembre de 2021","Doesn't last very long","3.0 de 5 estrellas","","0",
"RNT200783ABSD","WENDY FRACHON","Great litter. You cant tell i have 5 cats in 2 bedroom apartment. Not one litter scent. To expensive on Amazon. Im sorry to say.","Revisado en los Estados Unidos el 4 de noviembre de 2021","Best Litter Ever","5.0 de 5 estrellas","","0",
"R7HDWFOGKSMY3","Donna Phillips","Is there a reason this product isn't available for monthly subscription.","Revisado en los Estados Unidos el 23 de octubre de 2021","This is a great product. I have two cats works great.","5.0 de 5 estrellas","","0",
"R1J2QT1LYWHL3E","W. Kiesewetter","I just scoop up the clumps and I'm done.  This package seems to be finer and gives off some minor dust when it's poured.  It might be a batch issue but certainly does not effect its use.  My cat is happy!!","Revisado en los Estados Unidos el 15 de octubre de 2021","My cat loves it!!","5.0 de 5 estrellas","","0",
"R37Z6ATP5FHQXG","Bigfoot","This is the best litter I have found. Clumps very well and has a nice scent but it is quite dusty. Good smelling dust! It is $5-$6 cheaper at Wal-Mart and since I have free delivery I buy it there.","Revisado en los Estados Unidos el 15 de octubre de 2021","Tried some less expensive brands but as they say, ""You get what you pay for""","5.0 de 5 estrellas","","0",
"R3N0EWYZBKN566","Fairielle","It was so easy to have this delivered. My cats use it appropriately and it really does keep the smell down when scooped every two days and totally changes out each month","Revisado en los Estados Unidos el 4 de octubre de 2021","Great for 2 cats","5.0 de 5 estrellas","","0",
"R32JP6WJHGOT38","Deborah Telles-Palladino","Scoop away absorbs well, without odor and it’s a good value for the money. I particularly like the new packaging where you have 4- 10.5 # bags instead of one 40# bag.","Revisado en los Estados Unidos el 2 de octubre de 2021","a perfect litter","5.0 de 5 estrellas","","0",
"R3IZXW19QRN2ER","reader","The product is fine. Delivery was AWFUL!!!","Revisado en los Estados Unidos el 1 de octubre de 2021","Delivered thrown into bushes at front of condo entrance in rain, not delivered to me.","3.0 de 5 estrellas","","0",
"R12UEEMBXQSC3R","Scott B","This is great cat litter. I found it for 1/2 the price at wally world after this purchase.","Revisado en los Estados Unidos el 27 de septiembre de 2021","Look twice","3.0 de 5 estrellas","","0",
"R6ZBL5QJV2SW4","Judy Gilliam","I liked the value, absorbancy and scent.","Revisado en los Estados Unidos el 20 de septiembre de 2021","Value and absorbency and scent","5.0 de 5 estrellas","","0",
"R2C7X1HA4X76TK","Karen Hubbell","It absorbency and ability to control odors.","Revisado en los Estados Unidos el 17 de septiembre de 2021","Cat litter","5.0 de 5 estrellas","","0",
"R3B6LEHZXZCG9T","Ana Politano","Did not last, not useful for multicat, messy clumping, not recommended.","Revisado en los Estados Unidos el 22 de agosto de 2021","No good","1.0 de 5 estrellas","","0",
